,product_name,qty,location,payment_mode,price,Time
217,"Realme 8 5G 128 GB, 8 GB RAM, Supersonic Black, Smartphone",1,325221,Credit Card,16999.0,year-2021_month-05
218, resQ Installation Service (No returns will be accepted if the installation is not done by resQ Engineers),1,400004,Credit Card,1095.19,year-2021_month-05
219, Samsung 1.5 Ton 4 Star 5 in 1 Convertible Series AR18AY4YBWK Inverter Split AC,1,400004,Credit Card,31573.81,year-2021_month-05
220,Sony PlayStation 5 Console,1,243001,EMI,49990.0,year-2021_month-05
221,"Redmi Note 10 128 GB, 6 GB RAM, Frost White, Smartphone",1,110059,PAYTM_WALLET,14249.0,year-2021_month-05
222,"HP 14-dh1178TU Pavilion X360 Laptop (10th Gen Intel Core i3-10110U/8 GB/512 GB SSD/Windows 10/MSO/FHD), 35.56 cm (14 inch)",1,321001,Credit Card,45063.0,year-2021_month-05
223,Sennheiser HD4.40 Blueooth Headphone Black,1,530013,UPI,5499.0,year-2021_month-05
224, Mi TV Stick with Built in Chromecast,1,400004,Credit Card,2799.0,year-2021_month-05
225,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,490020,CREDIT_CARD,28900.0,year-2021_month-05
226, resQ Installation Service for LCD/PDP/RPTV/ Demo,1,400004,Credit Card,0.0,year-2021_month-05
227, Sony Slim 40 and above Wall Mount Bracket,1,400004,Credit Card,0.0,year-2021_month-05
228, Sony Bravia 139 cm (55 inch) 4K Ultra HD Certified Android Smart LED TV 55X7500H (Black),1,400004,Credit Card,64490.0,year-2021_month-05
229,"HP 14-dh1178TU Pavilion X360 Laptop (10th Gen Intel Core i3-10110U/8 GB/512 GB SSD/Windows 10/MSO/FHD), 35.56 cm (14 inch)",1,321001,Credit Card,45063.0,year-2021_month-05
230,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,753007,Credit Card,29900.0,year-2021_month-05
231,"OnePlus Bullets Wireless Headphone, Reverb Red (Sweat and Water Resistant)",1,517501,UPI,1999.0,year-2021_month-05
232,Bose Home Speaker 500 Bluetooh Speaker Silver,1,302004,NETS,38000.0,year-2021_month-05
233,"HP14s-FQ1030AU Laptop (AMD Ryzen 5 5500U/8GB/512GB PCIe-SSD/AMD Radeon Graphics/Windows 10/MSO/FHD), 35.6 cm (14 inch)",1,500097,Credit Card,47499.0,year-2021_month-05
234,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,753007,Credit Card,29900.0,year-2021_month-05
235,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,490020,Credit Card,28900.0,year-2021_month-05
236,"Godrej 190 litres 2 Star Single Door Refrigerator, Pearl Wine RD EDGE 205B23TAF",1,753006,UPI,12240.0,year-2021_month-05
237, resQ Direct Cool Refrigerator Demo Service,1,753006,UPI,0.0,year-2021_month-05
238,"Samsung 138 cm (55 inch) Ultra HD (4K) QLED Smart TV, 55Q70T",1,247001,Credit Card,90490.0,year-2021_month-05
239, Samsung Wall Mount WMN750M/XL,1,247001,Credit Card,0.0,year-2021_month-05
240,boAt AAVANTE Bar 1580 Wireless Bluetooth Soundbar Speaker with Subwoofer and HDMI ARC,1,302031,UPI,6749.0,year-2021_month-05
241,"Sony HT-S20R 5.1ch Dolby Digital Soundbar Home Theatre System(Bluetooth Connectivity,USB Connectivity)",1,302031,UPI,14740.0,year-2021_month-05
242,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,185153,DEBIT_CARD,18749.0,year-2021_month-05
243,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,380024,Credit Card,59900.0,year-2021_month-05
244,"Reconnect RAMCG1004 Micro USB Keychain Charging Cable, Blue",1,222002,Credit Card,99.0,year-2021_month-05
245,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,185153,Credit Card,18749.0,year-2021_month-05
246,"Redmi 9A 32 GB, 2 GB RAM, Sea Blue, Smartphone",1,382443,Credit Card,7199.0,year-2021_month-05
247,"Redmi 9A 32 GB, 2 GB RAM, Midnight Black, Smartphone",1,382443,Credit Card,7199.0,year-2021_month-05
248,"Redmi 9i 64 GB, 4 GB RAM, Nature Green, Smartphone",1,382443,Credit Card,8499.0,year-2021_month-05
249,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,249201,UPI,199.0,year-2021_month-05
250,"Realme 8 5G 128 GB, 8 GB RAM, Supersonic Black, Smartphone",1,325221,Credit Card,16999.0,year-2021_month-05
251," Apple iPhone 12 Mini 64 GB, Purple",1,400004,Credit Card,66900.0,year-2021_month-05
252,Reconnect Steam Iron 2000W RHSIB2001,1,834001,Credit Card,699.0,year-2021_month-05
253,Reconnect Steam Iron 2000W RHSIB2001,1,834001,Credit Card,699.0,year-2021_month-05
254,Reconnect Steam Iron 2000W RHSIB2001,1,834001,CREDIT_CARD,699.0,year-2021_month-05
255,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,222002,Credit Card,199.0,year-2021_month-05
256,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,201010,Credit Card,199.0,year-2021_month-05
257,Samsung 1.5 Ton 3 Star AR18TV3HFWK Inverter Split AC,1,711205,Credit Card,27622.48,year-2021_month-05
258,Samsung 1.5 Ton 4 Star 5 in 1 Convertible Series AR18AY4YBWK Inverter Split AC,1,711205,CREDIT_CARD,31573.81,year-2021_month-05
259, resQ Installation Service (No returns will be accepted if the installation is not done by resQ Engineers),1,711205,CREDIT_CARD,1095.19,year-2021_month-05
260,"boAt Stone Grenade 5W Portable Wireless Speaker With Multiple Connectivity Modes, Up to 7H Playback, IPX6 Water and Splash Resistance and Rugged Shock Resistant Design, Black",1,361001,Credit Card,1099.0,year-2021_month-05
261,"Oppo A53s 5G 128 GB, 6 GB RAM, Crystal Blue, Smart Phone",1,394130,Credit Card,13789.84,year-2021_month-05
262,"Oppo A15 32 GB, 3 GB RAM, Mystery Blue, Smartphone",1,394130,Credit Card,9190.16,year-2021_month-05
263,"Haier CleanCool 1.5 Ton 3 Star HSU18C-NCS3B Inverter Split AC with Self Clean, Triple Inverter+, Hyper PCB",1,781038,Credit Card,28065.66,year-2021_month-05
264,Sennheiser HD4.40 Blueooth Headphone Black,1,530013,UPI,5499.0,year-2021_month-05
265,"Amazon Fire TV Stick (3rd Gen, 2021), Includes Alexa Voice Remote, Full HD Streaming Device",1,303108,Credit Card,3999.0,year-2021_month-05
266,"Hisense 147 cm (58 inch) Ultra HD (4K) LED Smart TV, A71 Series 58A71F",1,560102,Credit Card,39790.0,year-2021_month-05
267,Yourtools Split AC Outdooor Stand,1,711205,Credit Card,459.6,year-2021_month-05
268,"HP Laptop Bag (Medium), Black",1,321001,UPI,1.0,year-2021_month-05
269,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,201010,Credit Card,199.0,year-2021_month-05
270,"Haier CleanCool 1.5 Ton 3 Star HSU18C-NCS3B Inverter Split AC with Self Clean, Triple Inverter+, Hyper PCB",1,781038,Credit Card,28065.66,year-2021_month-05
271,SHINECON VR Play G-04 3D Virtual Reality Headset,1,783337,UPI,299.0,year-2021_month-05
272," Sony HT-S20R 5.1ch Dolby Digital Soundbar Home Theatre System(Bluetooth Connectivity,USB Connectivity)",1,400004,Credit Card,14740.0,year-2021_month-05
273,"Vivo V20 256 GB, 8 GB RAM, Sunset Melody, Smartphone",1,751019,Credit Card,24990.0,year-2021_month-05
274," Noise NoiseFit Evolve Smart Watch, Sport Slate Black",1,400004,Credit Card,5249.0,year-2021_month-05
275,"Amazon Fire TV Stick (3rd Gen, 2021), Includes Alexa Voice Remote, Full HD Streaming Device",1,303108,DEBIT_CARD,3999.0,year-2021_month-05
276,"Hisense 147 cm (58 inch) Ultra HD (4K) LED Smart TV, A71 Series 58A71F",1,560102,Credit Card,39790.0,year-2021_month-05
277,"Apple HomePod mini Smart Speaker, White",1,400004,Credit Card,9600.0,year-2021_month-05
278,"Realme 8 5G 128 GB, 8 GB RAM, Supersonic Black, Smartphone",1,325221,EMI,16999.0,year-2021_month-05
279,"Samsung Galaxy Watch SM-R815FZDIINU 42 mm (LTE) Smart Watch, Rose Gold",1,334001,Credit Card,16499.0,year-2021_month-05
280,Oakter Mini UPS for Wi-Fi Router With Smart Charging,1,122004,Credit Card,1490.0,year-2021_month-05
281,Oakter Mini UPS for Wi-Fi Router With Smart Charging,1,122004,Credit Card,1490.0,year-2021_month-05
282,Samsung HW-T670 5.1 Channel Sound bar,1,400004,Credit Card,28990.0,year-2021_month-05
283, resQ Sound Bar Demo Service,1,400004,Credit Card,0.0,year-2021_month-05
284,Reconnect Steam Iron 2000W RHSIB2001,1,834001,Credit Card,699.0,year-2021_month-05
285,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,249201,Credit Card,199.0,year-2021_month-05
286,"Sony WI-C400 Wireless Bluetooth in-Ear Neck Band Headphones with 20 Hours Battery Life, Light Weight, Headset with mic for Phone Calls, Vibration Notification, Tangle Free Cable - (Black)",1,517501,UPI,2999.0,year-2021_month-05
287,Samsung 1.5 Ton 3 Star AR18TV3HFWK Inverter Split AC,1,711205,UPI,27622.48,year-2021_month-05
288, resQ Installation Service (No returns will be accepted if the installation is not done by resQ Engineers),1,711205,UPI,1085.92,year-2021_month-05
289,Yourtools Split AC Outdooor Stand,1,711205,UPI,459.6,year-2021_month-05
290,"Apple MWP22HN/A Wireless Airpods Pro with Wireless Charging Case, White",1,700030,Debit Card,21490.0,year-2021_month-05
291,"Oppo A53s 5G 128 GB, 6 GB RAM, Crystal Blue, Smart Phone",1,394130,CREDIT_CARD,13789.84,year-2021_month-05
292,"Oppo A15 32 GB, 3 GB RAM, Mystery Blue, Smartphone",1,394130,CREDIT_CARD,9190.16,year-2021_month-05
293,"Lenovo M7 2nd Generation 7305X 17.7 cm (7 inch) Wi-Fi + Cellular Tablet 2 GB RAM, 32 GB, Platinum Grey ZA570151IN",1,388001,CREDIT_CARD,8200.0,year-2021_month-06
294,"Whirlpool Ace Grand 7.5 Kg Semi Automatic Washing Machine (Supersoak Technology, Coral Red, 5 Years Warranty)",1,226025,UPI,9740.0,year-2021_month-06
295,boAt AAVANTE Bar 1580 Wireless Bluetooth Soundbar Speaker with Subwoofer and HDMI ARC,1,302031,Credit Card,6749.0,year-2021_month-06
296,"HP Laptop Bag (Medium), Black",1,321001,Credit Card,1.0,year-2021_month-06
297,Samsung HW-T670 5.1 Channel Sound bar,1,700083,Credit Card,29990.0,year-2021_month-06
298,"Oppo A53s 5G 128 GB, 8 GB RAM, Ink Black, Smart Phone",1,201301,CREDIT_CARD,16990.0,year-2021_month-06
299,"boAt Airdopes 283 Wireless Earbuds, Black",1,201301,CREDIT_CARD,1899.0,year-2021_month-06
300,"Oppo A15 32 GB, 3 GB RAM, Dynamic Black, Smartphone",1,394130,CREDIT_CARD,9059.84,year-2021_month-06
301,"OPPO A15s 64 GB, 4 GB RAM, Dynamic Black, Smartphone",1,394130,CREDIT_CARD,10420.16,year-2021_month-06
302,Sandisk 64 GB SDCZ73-064G-I35 Pen Drive,1,380015,UPI,899.0,year-2021_month-06
303,"Oppo A53s 5G 128 GB, 6 GB RAM, Crystal Blue, Smart Phone",1,394130,Credit Card,13789.84,year-2021_month-06
304,"Oppo A15 32 GB, 3 GB RAM, Mystery Blue, Smartphone",1,394130,Credit Card,9190.16,year-2021_month-06
305,SHINECON VR Play G-04 3D Virtual Reality Headset,1,783337,Credit Card,299.0,year-2021_month-06
306,"Redmi 9 Power 64 GB, 4 GB RAM, Mighty Black Smartphone",1,401602,Credit Card,10249.0,year-2021_month-06
307,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,249201,Credit Card,199.0,year-2021_month-06
308,"Whirlpool Ace Grand 7.5 Kg Semi Automatic Washing Machine (Supersoak Technology, Coral Red, 5 Years Warranty)",1,226025,Credit Card,9740.0,year-2021_month-06
309,"Lenovo M7 2nd Generation 7305X 17.7 cm (7 inch) Wi-Fi + Cellular Tablet 2 GB RAM, 32 GB, Platinum Grey ZA570151IN",1,388001,Credit Card,8200.0,year-2021_month-06
310,"Oppo A53s 5G 128 GB, 6 GB RAM, Crystal Blue, Smart Phone",1,394130,Credit Card,13789.84,year-2021_month-06
311,"Oppo A15 32 GB, 3 GB RAM, Mystery Blue, Smartphone",1,394130,Credit Card,9190.16,year-2021_month-06
312,Sandisk 64 GB SDCZ73-064G-I35 Pen Drive,1,380015,UPI,899.0,year-2021_month-06
313,Sandisk 64 GB SDCZ73-064G-I35 Pen Drive,1,380015,UPI,899.0,year-2021_month-06
314,"boAt Stone 1508 Multimedia Bluetooth Speaker with Upto 15 Hours of Uninterrupted Music, Active Black",1,411058,Credit Card,6749.0,year-2021_month-06
315,"Oppo A53s 5G 128 GB, 8 GB RAM, Ink Black, Smart Phone",1,201301,Credit Card,16990.0,year-2021_month-06
316,"boAt Airdopes 283 Wireless Earbuds, Black",1,201301,Credit Card,1899.0,year-2021_month-06
317,"HP Laptop Bag (Medium), Black",1,321001,Credit Card,1.0,year-2021_month-06
318,JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Blue),1,121101,Credit Card,4999.0,year-2021_month-06
319, JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Black)�,1,400004,Credit Card,4999.0,year-2021_month-06
320,JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Blue),1,121101,CREDIT_CARD,4999.0,year-2021_month-06
321,"HP Laptop Bag (Medium), Black",1,321001,Credit Card,1.0,year-2021_month-06
322,JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Black)�,1,121101,CREDIT_CARD,4999.0,year-2021_month-06
323,"Redmi 9 Power 64 GB, 4 GB RAM, Mighty Black Smartphone",1,401602,Credit Card,10249.0,year-2021_month-06
324,"boAt Stone 1508 Multimedia Bluetooth Speaker with Upto 15 Hours of Uninterrupted Music, Active Black",1,411058,Credit Card,6749.0,year-2021_month-06
325,Havells BT5113C cordless trimmer - 2 hours run time/ 2 hours fast charge ,1,201307,Credit Card,1399.0,year-2021_month-06
326,"boAt Airdopes 443 Wireless Earbuds, Black",1,500029,Credit Card,2199.0,year-2021_month-06
327,"Oppo A15 32 GB, 3 GB RAM, Dynamic Black, Smartphone",1,394130,Credit Card,9059.84,year-2021_month-06
328,"OPPO A15s 64 GB, 4 GB RAM, Dynamic Black, Smartphone",1,394130,Credit Card,10420.16,year-2021_month-06
329,"Samsung Galaxy F62 128 GB, 6 GB RAM, Gray, Smartphone",1,636012,PAYTM_WALLET,22999.0,year-2021_month-06
330,"Lenovo M7 2nd Generation 7305X 17.7 cm (7 inch) Wi-Fi + Cellular Tablet 2 GB RAM, 32 GB, Platinum Grey ZA570151IN",1,388001,Credit Card,8200.0,year-2021_month-06
331,"Lenovo M7 2nd Generation 7305X 17.7 cm (7 inch) Wi-Fi + Cellular Tablet 2 GB RAM, 32 GB, Platinum Grey ZA570151IN",1,388001,Credit Card,8200.0,year-2021_month-06
332,"Redmi 9 Power 64 GB, 4 GB RAM, Mighty Black Smartphone",1,401602,Credit Card,10249.0,year-2021_month-06
333,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,490020,Credit Card,28900.0,year-2021_month-06
334,Bose Home Speaker 500 Bluetooh Speaker Silver,1,302004,Credit Card,38000.0,year-2021_month-06
335,"Samsung Galaxy F62 128 GB, 6 GB RAM, Gray, Smartphone",1,636012,Credit Card,22999.0,year-2021_month-06
336,"A. O. Smith 3 litres Instant Water Heater with Blue Diamond Glass Lined Tank, MiniBot SZS-3 (3 KW), White",1,560043,Credit Card,3850.0,year-2021_month-06
337,JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Blue),1,121101,Credit Card,4999.0,year-2021_month-06
338,"Oppo A53s 5G 128 GB, 8 GB RAM, Ink Black, Smart Phone",1,201301,Credit Card,16990.0,year-2021_month-06
339,"boAt Airdopes 283 Wireless Earbuds, Black",1,201301,Credit Card,1899.0,year-2021_month-06
340,"HP 15S-du3032TU Laptop (11th Gen Intel Core i5-1135G7/8GB/1TB HDD/Intel Iris X Graphics/Windows 10/MSO/FHD), 39.62 cm (15.6 inch)",1,520010,Net Banking,53999.0,year-2021_month-06
341,"HP Laptop Bag (Medium), Black",1,520010,Net Banking,0.0,year-2021_month-06
342,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,490020,Credit Card,28900.0,year-2021_month-06
343,JBL Live 400BT Wireless On-Ear Voice Enabled Headphones with Alexa (Blue),1,121101,Credit Card,4999.0,year-2021_month-06
344,Panasonic EH-ND11 Hair Dryer,1,560043,COD,649.0,year-2021_month-06
345,"HP 15S-du3032TU Laptop (11th Gen Intel Core i5-1135G7/8GB/1TB HDD/Intel Iris X Graphics/Windows 10/MSO/FHD), 39.62 cm (15.6 inch)",1,520010,Net Banking,53999.0,year-2021_month-06
346,"HP Laptop Bag (Medium), Black",1,520010,Net Banking,0.0,year-2021_month-06
347,Samsung 1.5 Ton 4 Star 5 in 1 Convertible Series AR18AY4YBWK Inverter Split AC,1,711205,DEBIT_CARD,31490.0,year-2021_month-06
348,"Oppo A53s 5G 128 GB, 8 GB RAM, Ink Black, Smart Phone",1,201301,Credit Card,16990.0,year-2021_month-06
349,"boAt Airdopes 283 Wireless Earbuds, Black",1,201301,Credit Card,1899.0,year-2021_month-06
350,"boAt Airdopes 443 Wireless Earbuds, Black",1,500029,Credit Card,2199.0,year-2021_month-06
351,Havells BT5113C cordless trimmer - 2 hours run time/ 2 hours fast charge ,1,201307,Credit Card,1399.0,year-2021_month-06
352,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,502032,Credit Card,29900.0,year-2021_month-06
353,Bose Home Speaker 500 Bluetooh Speaker Silver,1,302004,Credit Card,38000.0,year-2021_month-06
354,Samsung HW-T670 5.1 Channel Sound bar,1,700083,Credit Card,29990.0,year-2021_month-06
355,LLOYD 1.5 Ton 3 Star EW Series GLW18B32WSEW Window AC with Self Diagnosis Function,1,110017,Credit Card,22547.57,year-2021_month-06
356,"Redmi Note 10 128 GB, 6 GB RAM, Frost White, Smartphone",1,110059,Credit Card,14249.0,year-2021_month-06
357,"Redmi 9A 32 GB, 2 GB RAM, Midnight Black, Smartphone",1,401201,Credit Card,6999.0,year-2021_month-06
358,boAt AAVANTE Bar 1580 Wireless Bluetooth Soundbar Speaker with Subwoofer and HDMI ARC,1,302031,Credit Card,6749.0,year-2021_month-06
359,"A. O. Smith 3 litres Instant Water Heater with Blue Diamond Glass Lined Tank, MiniBot SZS-3 (3 KW), White",1,560043,Credit Card,3850.0,year-2021_month-06
360,Panasonic EH-ND11 Hair Dryer,1,560043,Credit Card,649.0,year-2021_month-06
361,Samsung 1.5 Ton 3 Star AR18TV3HFWK Inverter Split AC,1,711205,Credit Card,27622.48,year-2021_month-06
362,Sennheiser HD4.40 Blueooth Headphone Black,1,400018,UPI,5499.0,year-2021_month-06
363,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,110022,Credit Card,14740.0,year-2021_month-06
364,Yourtools Split AC Outdooor Stand,1,711205,Credit Card,459.6,year-2021_month-06
365, Samsung 1.5 Ton 4 Star 5 in 1 Convertible Series AR18AY4YBWK Inverter Split AC,1,400004,Credit Card,31490.0,year-2021_month-06
366,Canon Pixma MG2570S Colour Multi Function Inkjet Printer,1,502205,Credit Card,2899.0,year-2021_month-06
367,"Eureka Forbes Aquaguard 6.5 litres RO+UV+UF+MTDS Water Purifier, Superb with Active Copper and Taste Enhancer",1,400004,Credit Card,17525.0,year-2021_month-06
368, resQ Installation Service,1,400004,Credit Card,0.0,year-2021_month-06
369,"HP 15S-GR0012AU Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD + 256GB SSD/AMD Radeon Vega 6 Graphics/Windows 10/MSO/FHD), 39.62 cm (15.6 inch)",1,531035,UPI,39499.0,year-2021_month-06
370,"HP Laptop Bag (Medium), Black",1,531035,UPI,0.0,year-2021_month-06
371,"HP 15S-GR0012AU Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD + 256GB SSD/AMD Radeon Vega 6 Graphics/Windows 10/MSO/FHD), 39.62 cm (15.6 inch)",1,531035,UPI,39499.0,year-2021_month-06
372,"HP Laptop Bag (Medium), Black",1,531035,UPI,0.0,year-2021_month-06
373,"boat Aavante Bar 1198 90 Watts 2.2 Channel Bluetooth Soundbar, Built-in Active Subwoofers, Multiple Connectivity Modes, Entertainment Modes, Bluetooth v5.0 (Premium Black)",1,700094,EMI,5999.0,year-2021_month-06
374,"Samsung Galaxy M01 Core 16 GB, 1 GB, Blue, Smartphone",1,110096,UPI,4949.0,year-2021_month-06
375,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,502032,Credit Card,29900.0,year-2021_month-06
376,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,421503,Equal Monthly Installment,56600.0,year-2021_month-06
377,"Redmi 9A 32 GB, 2 GB RAM, Midnight Black, Smartphone",1,401201,Credit Card,6999.0,year-2021_month-06
378,"Samsung Galaxy M01 Core 16 GB, 1 GB, Blue, Smartphone",1,110096,Credit Card,4949.0,year-2021_month-06
379,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,144040,DC_EMI,56600.0,year-2021_month-06
380,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,421503,Equal Monthly Installment,56600.0,year-2021_month-06
381,Apple Watch SE GPS - 40 mm Space Gray Aluminium Case with Black Sport Band,1,700075,CREDIT_CARD,29900.0,year-2021_month-06
382,"Sony MDR-XB55AP Wired Earphone, Black",1,600088,Credit Card,2099.0,year-2021_month-06
383,"Reconnect Sporty EP SE-MIC Wired Headphone, Green",1,641020,UPI,199.0,year-2021_month-06
384,"Redmi 9A 32 GB, 2 GB RAM, Midnight Black, Smartphone",1,401201,Credit Card,6999.0,year-2021_month-06
385,"Vivo V20 (2021) 128 GB, 8 GB RAM, Sunset Blue Smartphone",1,140401,CREDIT_CARD,22990.0,year-2021_month-06
386,"Vivo V20 (2021) 128 GB, 8 GB RAM, Sunset Blue Smartphone",1,140401,CREDIT_CARD,20990.0,year-2021_month-06
